Id,Category
uttr-fdcec9dc681a49358a1240c7c6e57aa0.pt,id04756
uttr-fd21cc1292d44cf68985a60dcdc222cf.pt,id00099
uttr-063af0793c144e07beb09a9dece008a1.pt,id09039
uttr-9233f4dc586e488f80dbad30ef503a7d.pt,id04940
uttr-a2139ca915084fe0bcca5eb0c04f02a6.pt,id03819
uttr-79e683b0b1ef464e91a4b3f2fde144ce.pt,id03009
uttr-eacec58395014d11a1436d03bb4202d2.pt,id05303
uttr-463181c7d72649fca4315d5ad16e2a86.pt,id07876
uttr-63f18d6d2cc240e4b1ebee623f481e48.pt,id00475
uttr-b103a7c7b28946f68fe4705ff907963e.pt,id07244
uttr-c6229afc06bf42e8a83813ce7a398da1.pt,id04227
uttr-f70d07cfe2124fb7a572535c5a2ea377.pt,id01624
uttr-54f847d6e7fa43bdb4a6b2127169ad58.pt,id02196
uttr-422b94466d3a4553b9b678a52ac9f3ea.pt,id01993
uttr-b1cde865655e4678a294395bebc9a815.pt,id09160
uttr-84d34f28081d4ca4bd8d78d271b8aa4e.pt,id04239
uttr-297f1ce46de246adb6c5d267abf3dd77.pt,id04665
uttr-b470e18756d94d57b8869e21e4d863d3.pt,id04353
uttr-7a1fdd6039194df9865b1b9c81c95c74.pt,id06380
uttr-dcc1fb9d02d74b1eb67c627ed5f63bc7.pt,id05392
uttr-bf1934716871450ba43ff9433e32ca72.pt,id03746
uttr-3a741f8341bc41e1aaafc9670becae8f.pt,id02288
uttr-40904ae9dfe54278ae061fd39782ab58.pt,id01230
uttr-fe59e06de39c4c1392344075d7749b13.pt,id01026
uttr-c96a50c1a32b4abda74a98172d7f9123.pt,id02448
uttr-35a8824b79e6455cb71f6ee8363560b0.pt,id07395
uttr-f003570a99764c38841bc5090ed0d213.pt,id02295
uttr-891807e6b0554ea08bebdf03e7b666cf.pt,id07697
uttr-f37253e191154ed387e4e44afd132cf3.pt,id00781
uttr-a0e1ab1e7eab4dd08f169e6a501d7a66.pt,id06052
uttr-36cb5a5cf70141ffb2f70ae3fc845f75.pt,id08320
uttr-2e552c8b27ea4af3a3b51db112c0d0ad.pt,id01036
uttr-0965ea8f025c4070844407a930e2dfaf.pt,id05510
uttr-1f8a8a9ff4dd4f199371c71a8493567c.pt,id07917
uttr-5d38389421fc47fab45243d0dbe5022e.pt,id00934
uttr-40fa89eb1d554aad9897714fda001065.pt,id05624
uttr-b870899ce5a34002a3ab5d8fbbd772ed.pt,id07210
uttr-8f0f869525a44f809794ddcef3b805ef.pt,id01447
uttr-7f087577f6034679925968e4485d58bc.pt,id01245
uttr-67c2bec8dd944d5bb618a06a49a228b7.pt,id01830
uttr-6f848b703a384c17ab388fcd631f26c0.pt,id07109
uttr-e054243f89d247dcb74e0815178bceb1.pt,id00039
uttr-e22722ef42b641499f8ee1857f3fd04d.pt,id05449
uttr-74ed99741111409aa851776bdc5dc9a6.pt,id00766
uttr-7b689f8c2ed54dfabcd03c1499740a46.pt,id00851
uttr-76fb4272ef48464f9029b6a896787670.pt,id08564
uttr-207467505dba4f5f93076ebdef69f126.pt,id02338
uttr-2a587aeb18174146a532f2519a628a57.pt,id01582
uttr-743ab0755f544da08b3c88748cee5535.pt,id00841
uttr-0aa4e712c680472cabeab32a6d15d225.pt,id07361
uttr-e2c350c42fb04656b208354909b9b4f6.pt,id02432
uttr-b8af28f3694349eaafd1f3b6d1e91d69.pt,id01104
uttr-29517c75caa6427baab70385b2933ebd.pt,id05996
uttr-0bb35a6c56024e9fbc312af9b06e29e3.pt,id06397
uttr-75dddb70308c4a7eb1d807f0d5f002ef.pt,id03000
uttr-783b4c62005c4d4e882458c9563fc133.pt,id07254
uttr-de6c0bc63b8543b48c787c5fc4748116.pt,id05535
uttr-28bcb26df3a1498c99ef737cc126bd7b.pt,id07470
uttr-92f6082ba2fb469c861f5c02fc800c29.pt,id08755
uttr-3585f0d2c060450295e88c54664b8182.pt,id07470
uttr-e6b603d121434b10950b3207bf9c5a66.pt,id07991
uttr-f9a33a83ae834eba973d3563128afd99.pt,id07368
uttr-e8e7e6f905294adb995b22abaf256f1f.pt,id04940
uttr-475e359eb99d4298a7dc18e29817f2fd.pt,id03710
uttr-bbc2bfdc1343441da7369fc4ffe6f66a.pt,id01084
uttr-aed162d916634658b385c3a8a624e535.pt,id08179
uttr-77ee877316f2435291c6c3aea5636f1b.pt,id00058
uttr-16cfc8df7f44446ab9a24205052006fb.pt,id07199
uttr-e4732cdaefd34471b80347317f705721.pt,id01112
uttr-47e96e71cd634243a3cfa89103e30e77.pt,id01359
uttr-73510af18ff74f158dc6a079bdf2748a.pt,id03970
uttr-e2f021402f89426f9b672f03a2a7cd90.pt,id05373
uttr-f9151af8a0704fd9bf7f14b136dfefd7.pt,id02795
uttr-62fa087cf78644cabf3d91f90a93d12a.pt,id07107
uttr-30bea056456245e1bddb3c276ed26fd2.pt,id02963
uttr-19d991b93bae41798fab90b383add83e.pt,id08628
uttr-0c1a291212f64eb48fe18b6e347d2d1b.pt,id00778
uttr-ac2f74c410574a7a873a35c705aad06a.pt,id03136
uttr-4399bc39831e49a5a3f609e3c1fb86c9.pt,id05564
uttr-ba6b59820a5b4d0dbf38b5f823c039ef.pt,id05263
uttr-cfff937c2e544bc8b44bd1b6f534e473.pt,id00475
uttr-b03e2ade9e354765b03a999127ce2943.pt,id06609
uttr-221667a5932e4497ac87b262a2b326d2.pt,id03074
uttr-ed968b5b94e340debf8d5865f20a32d9.pt,id07738
uttr-18a3bcb7dfa74588afb7eda80de9c828.pt,id00867
uttr-06a0385b0163474bba86ae78b648fd6d.pt,id07496
uttr-43abea438dd64b9aba6683ffb3ddd2ee.pt,id08840
uttr-852f7e3e69c244869c842fa587e24304.pt,id00810
uttr-5086fb0d179e406b952243f7d0c1171f.pt,id00414
uttr-12d998289e9d45c1b9803d9331f68b80.pt,id06311
uttr-eaaa13ca331b4cfbae36c7319192cb69.pt,id04958
uttr-5c775fb40d7849a6bb3a17a493f2b91f.pt,id04686
uttr-3553911c7af94f5c911032d1b0ac85a4.pt,id07343
uttr-58b219533bab495dbda5430c0ee87313.pt,id02963
uttr-54c5279255bf4ce694db791459dac30e.pt,id08642
uttr-ffdbab0429b647b3adbd3b0fe966f84f.pt,id02780
uttr-1274432b51d9437ea9769a2d2397dbca.pt,id05568
uttr-ef93561134bf49f88c45068edf428e15.pt,id00402
uttr-f3da80680fb9426ab8d69f9956557117.pt,id07189
uttr-accd1b8436a3441fb61bac9a73f902b9.pt,id06042
uttr-838419d542a34d5e8036a8a44686ba75.pt,id02037
uttr-3636760999fe4d87be8a6bda686ce21c.pt,id04436
uttr-c32994298c1b478cb19f0b1fb4cefb0b.pt,id01026
uttr-b88d7820157545259f34d2cd38395fea.pt,id02134
uttr-f67f2d352b76479d9d51ad176d702bf7.pt,id01660
uttr-7b37e1738cd241f9a2ab32d462e11a0e.pt,id00388
uttr-2023673c39be4aee9496a26a13d98197.pt,id08870
uttr-62e616f5e22c4cbb866a1edbd20b4010.pt,id03286
uttr-6dc439ea47e54787b6e1bf035f7a7118.pt,id08595
uttr-a33046f1291441beb407f9fe19f2e9de.pt,id07338
uttr-4f84000320804950b51eb92eae17abc5.pt,id01535
uttr-02ceb94834124463987bf30299fdbc8f.pt,id07528
uttr-fd2356f763224ec08b9173774645594c.pt,id07338
uttr-5853dbcc41f34443a5cc68f5d19c5042.pt,id07911
uttr-ac5deaccb7764bf8bc23787213cf188e.pt,id02882
uttr-d0629bb8d74b4ff48ea93a8384969bb6.pt,id08954
uttr-4457d5421db54228ad1b12112a336407.pt,id03017
uttr-a2fc90ca865248cca6e3f500b6d96caf.pt,id09175
uttr-48ec4189c46b44f3b85598a781345ab2.pt,id07528
uttr-98287e8580f94f55b263680e481b6305.pt,id05727
uttr-20bd89931b6a4e85a9f93858b0b57a26.pt,id07453
uttr-3fba938951dc409186a59adb3b8676d5.pt,id08247
uttr-ee2eb98718944e2ebe78a125f119d0fa.pt,id06255
uttr-c69b03df4b274fc9ab5285f1152174e6.pt,id04070
uttr-f6664c2559a4422093fdf60bb8eb4df3.pt,id00905
uttr-ec8bac135f3e4ff08f62cb8992bbfc73.pt,id02566
uttr-c8c20ebe831b48988889399f5a39df8c.pt,id08015
uttr-85baf731713c42368155e204cb66a7c6.pt,id01571
uttr-49af394a30834bb5a0954523a9ea4edb.pt,id05082
uttr-d43db8f6c8ef477d88b003504838628f.pt,id03744
uttr-e01b756a12724a058f19d15f9b287468.pt,id00964
uttr-54e42eb876ca43b8b77f941f25f839ca.pt,id07338
uttr-06f4de321f5e4563ac0a0ef81d645276.pt,id00371
uttr-decf4bc476694170a574c7d5263d2fac.pt,id07496
uttr-5b1cab9ea5924486bd5b371a392c3ea9.pt,id05449
uttr-314fd9193d50452c97ff045b5fb12425.pt,id02099
uttr-f2c4bf11a3f24329af9f0c7e6703a001.pt,id01878
uttr-f92f88fef8aa487381560a30748eacb4.pt,id03000
uttr-932a63160bda4083b9ada23cf1d8247e.pt,id06134
uttr-b74e30a0e7f44cf1ba7ea198065155ef.pt,id06011
uttr-03e6307f95594fc8b460f80730b2b60c.pt,id04282
uttr-dfb1f86370654453960dcd3239a3765a.pt,id07682
uttr-fb2dcad0d94449b8bbd942e8e0a6350a.pt,id01915
uttr-faed995b80d44d5ebbd79c63158e4805.pt,id07448
uttr-afe2ce5c86ae46d5ab57d3b60b6d57da.pt,id01258
uttr-a780af91e8654daa9ce367bf6a240ee5.pt,id02018
uttr-781321715f7c43fa872b74bc66e6733f.pt,id06155
uttr-1a3b082806cd41ba83c0fca09279ed5e.pt,id04309
uttr-7b72f0dc93784e4db4cceda1cc40b26f.pt,id04483
uttr-12dc1a4c221b4f3184ae0e4c20388e6e.pt,id03955
uttr-010b2148c09547e991783d066e53c47c.pt,id06073
uttr-68b20a51f1534952b09fde61cf9eb6d6.pt,id01001
uttr-9f6627865050480191a0453cad0eb576.pt,id08074
uttr-e1d4c0a17afe4776a84b3256849384af.pt,id01728
uttr-012c2491b07549308390fe3dbc68e218.pt,id01826
uttr-4e4c47bc63ae411386fa41dce087e39e.pt,id02904
uttr-74e385c9d52b4567890348d251ddcf10.pt,id00297
uttr-d995c011c6b34ec587e3aaa86b3b2230.pt,id05487
uttr-587037d4b1254f85b58435ba3b0c4818.pt,id01866
uttr-1f5e14c8987b4406a421cc49831bad2d.pt,id06890
uttr-a1f7ea6256ce4401909b58948061dcfa.pt,id02018
uttr-33473b6f0d7745bcbccc5d483a72f432.pt,id02164
uttr-6afef16bbb6e4601bc73f145a1f7a14b.pt,id03955
uttr-dc3ba46ee9be4ebbb23e2b0fb83c3441.pt,id00475
uttr-c9a15285566143f0b723d759827c8098.pt,id05194
uttr-bd75531e81e6423ab7445c840b6e4b88.pt,id02963
uttr-4e5dd2daddf94c9e8a392cd8df75d3aa.pt,id06011
uttr-6439753acc8243dbaa4579d0c2bff22f.pt,id05921
uttr-1991081fcc64454090d273c30825e46b.pt,id00322
uttr-1e99de3142a3415b95e1374b4200f402.pt,id09112
uttr-3c6222acc2b34299ad010674ab4ac67d.pt,id01245
uttr-51911086d214441d9c00552e085da954.pt,id01582
uttr-c5294be9327045808e1ab3669a40ead0.pt,id05373
uttr-0cf899de5d8f4e0d9ae50e5829570b0f.pt,id01234
uttr-baf5d7907edf4323a0d9250acfb24f65.pt,id06940
uttr-6b9a5e6ee4ae40eb8189b52795b06f83.pt,id01503
uttr-a5130d7c4bde44d1a15a142560877f1e.pt,id03853
uttr-4f5a89f8136e4e8491d4b27a5a2ebbce.pt,id08757
uttr-0389ff7c58de4a128f972070c31c4338.pt,id04503
uttr-3b4b91821a164c929950d554512b3596.pt,id01270
uttr-45a326bb7758467cb372c5cb321ac627.pt,id08627
uttr-b0fe18945c0e492fa887f53047dcb25b.pt,id04703
uttr-b013c5ac229c4f529857ed2cf80f6bba.pt,id06417
uttr-3bbccf79d5b5426895fe9d83dcd91dce.pt,id05996
uttr-e32ac62e347a4c1b9cefe03261e75949.pt,id07361
uttr-375979d148c64ab2a7af2d701884e530.pt,id08570
uttr-e10afbfefa884ee7b38bf65a2b94c231.pt,id04353
uttr-534182151e6545869e89a61a3df4a527.pt,id07696
uttr-fd59c2e88e4e42618d0bcf0502c04b95.pt,id06483
uttr-f08a74ca5ff54cd19c90436cf4ec2d10.pt,id01660
uttr-b122a82d6fd3403692921b270e298a7a.pt,id02051
uttr-25546787a0a941a281312d739ccd30d9.pt,id05023
uttr-109d7b81431a446ab7567b99d194bb49.pt,id08186
uttr-4e6c9b60c98f4e7ba3b74235a94606db.pt,id00391
uttr-f714f1c161534f3c9f6927ea64b79f35.pt,id04028
uttr-ab90a1718fb7454b80146ceda3c171cd.pt,id09154
uttr-a7afefcc45c94877b24f1cfaec117255.pt,id05449
uttr-f9e2e58c2dd84d098f8913fa326e1090.pt,id07051
uttr-d21c52f42d5e4b29bfd0664c4ebba109.pt,id05194
uttr-6c870dd394154d8784218c7f7ff7e8e9.pt,id01578
uttr-09440e5c02864e13af3aca9ac12bd8ea.pt,id02099
uttr-705ad54ce70e45c6b680e654151f54f0.pt,id04528
uttr-aec355972daa4825aa436611a3b2ad7a.pt,id08757
uttr-b453f792537a4d13909debc369a5f480.pt,id00365
uttr-ef7b2510d9bc4be1bde12820790a0667.pt,id01080
uttr-80b2ce3e664b4a13880a05d96f0b3e32.pt,id06081
uttr-47e89a206a1a4df69eda6b31c436e43b.pt,id00649
uttr-4f750c2b84e84d5791e087c1eaa768ea.pt,id00297
uttr-4a03521a377144d7aa8d567b26c334f1.pt,id03749
uttr-e4860005c1b44380a8804e6f52ae3b4f.pt,id02024
uttr-ab14bc3e5c354eb2ba7cfe50c29a9be5.pt,id07285
uttr-a11a65b53a6c44b682e20eeb3272983e.pt,id03860
uttr-e79b9a6238764492852bea763ae7e0f7.pt,id07561
uttr-808afcd798d54d89a5891843c501c307.pt,id00371
uttr-a3876027e1bb43e28f56901d27ef897a.pt,id06304
uttr-7dd540c6ed06401bafd78a9e1b7c5d01.pt,id01728
uttr-037779c1e5d242ac9d8c53ee7c8b830d.pt,id00557
uttr-c7676957b0e94028876c207e1a5da009.pt,id08755
uttr-adb8aee2214048938be2b69c0202429e.pt,id09112
uttr-17d2aa72e3c346eca4e9f8e8d6fd4aca.pt,id05470
uttr-835f96fb89424a6e81910bfd5fbae89a.pt,id08329
uttr-e77a587e96474eadbfe650a054cde251.pt,id05487
uttr-1295efc35cea4034a7a7f22f769e7781.pt,id03530
uttr-99fa6514e90f44da91f0b310573d105f.pt,id01001
uttr-911bbd85815f4371b048b94cd0ced1d0.pt,id05660
uttr-741286952e964c92861685dea937507a.pt,id07049
uttr-14d00e5b412e4e7b98bbdf560572e1a6.pt,id03000
uttr-83da9d2c5cc94c85bfb82738def21112.pt,id04962
uttr-a16d50d436fe4f08a3f10dade2e9c105.pt,id00571
uttr-bc5c811325954c39ab1ddd44f7168fc5.pt,id08094
uttr-a09ec06f0ba047cfa0803ece690ee7df.pt,id02597
uttr-07ea03baefef481fa1c6a1adac381d21.pt,id02475
uttr-2b7635382d334999b1080b19e7ce21ca.pt,id07199
uttr-cfee3c2274c743a2b096c7682059fdde.pt,id00526
uttr-a5fa143aec814f13aeadc58a10f76516.pt,id02472
uttr-e706c5d235004538911e39e86e2a66bd.pt,id07053
uttr-ea41ff02b17148269bdd86a176949841.pt,id04962
uttr-e8288fb94d1541c88099328ab28f05b5.pt,id04436
uttr-6f9c1a7314494392b20dee8d2bbf8cfb.pt,id08471
uttr-0acced8e2cac474ba31a1fd529fc87be.pt,id07911
uttr-519e443106164af19d344aa59036f4b6.pt,id06732
uttr-a7d0538a110e4aeaa60853188ad0abd8.pt,id04309
uttr-ee35ab20244b40a9bb915b9732499229.pt,id03746
uttr-cc5461c5c0a44e4ab2126f74fbdd3e93.pt,id05445
uttr-d5e2c5613cf14525a9b7e5b2646a4c30.pt,id05881
uttr-8c2839eebfa441a0b140b796faaef35f.pt,id03946
uttr-b5b3c9e3b44b4b6cbd43c11922c26942.pt,id03785
uttr-f810e2e8015a40d9b02c82b56fc276f2.pt,id05392
uttr-7dcf45a146ed4123bef0b5d1369efc5f.pt,id04745
uttr-df00b3ee8991468bae42b1eef9d6c1be.pt,id00275
uttr-d1c748948a514e1587fe2d8aa3ccf336.pt,id00560
uttr-d0fdfb26a0c24495b2d9da225702a8f2.pt,id00414
uttr-dbaea870fdb541c48cef2c183e10f7da.pt,id02904
uttr-31e0240576d94506a6b1d5f78e4f8ba9.pt,id08185
uttr-9c4b8d75b84149b994eb2bc46d222193.pt,id01199
uttr-21b5804f101a43a393528f1a1c850ac5.pt,id00841
uttr-7320387cf888469b90b3041be9ed74cf.pt,id07103
uttr-1d2dd5c96cb74511a8d264dc3cdc2010.pt,id06068
uttr-0fcfd367a1324f45990474ca06e1f821.pt,id01728
uttr-37c2783746e64f48ac0249e72f8a7b04.pt,id07580
uttr-346ba134f8164b509a640ffb8de1b2dd.pt,id06486
uttr-8e8cd06ec73541948409f91acf36f575.pt,id06172
uttr-1d600a94a48c44c38ff598d04b6c2c61.pt,id06231
uttr-49b532dca58e4c73b5540b2d8c915ff8.pt,id02731
uttr-5c4a00e481524111967b01a243303591.pt,id01993
uttr-c6d63ddc727841438f791a5aaf46f7c7.pt,id05508
uttr-8bda99de5c404314a8f7dd6e73ab3c5a.pt,id05921
uttr-472c4c4db9914d3ea4beada76927c1d9.pt,id03977
uttr-85f32e3446b44c94b119d22ee7aaf28b.pt,id03936
uttr-69146e45527f4efc976b4843848f9c42.pt,id04935
uttr-8a8a69851f4a4fd39547aa6a9d6208e2.pt,id07338
uttr-7f8270cb33f84f8482f282a8dfca8cd7.pt,id00036
uttr-26a5a966693441bba0cf1dd176793e7f.pt,id07697
uttr-9aa1fb40e81948c792f4b5eac930cdc6.pt,id07362
uttr-a99083d1ef6348208fdb07068f1abed6.pt,id01185
uttr-341779e8adfd49069dcdf2e5f5ba2c70.pt,id02104
uttr-a951072880e6486884eb6324c7a69522.pt,id05470
uttr-f32a1aa90e8f470c8bf8ef324d25e9d2.pt,id07876
uttr-cf063c68548c4008aca411cd427fa9fb.pt,id01780
uttr-c39d5a4ea2c7472292ebf0edef0d991f.pt,id01251
uttr-9e2c88829f41407eaf1d2586af2f6d33.pt,id02210
uttr-b6a46691c6644cac963a5da10b480c57.pt,id07643
uttr-e262cd89a57341f9b6c0a01e92c00d13.pt,id06392
uttr-6c7e1b87b21d4282b560d0b1e3915c9c.pt,id07004
uttr-8c7319d2ec0542789ab47ab4a466855b.pt,id08883
uttr-1bf6038a013946a6bf7ee6586988e888.pt,id02432
uttr-4215bda44b2f4b3da8acb0fb969dc449.pt,id03993
uttr-158d006f43ce4340bd132d617d5363b2.pt,id02185
uttr-cf86ead199a749aaaad5c646caf867d2.pt,id03136
uttr-816deaf0567e466bbdce872f8e4138f6.pt,id07103
uttr-06ba9be855b74864abb6e0b103a3aeac.pt,id07696
uttr-8ddca16cd75f4fcdb97a136807e3475e.pt,id05303
uttr-3989554b55584a8c96b6078f54b7cd46.pt,id08757
uttr-9a4c586ba8c44e09aee22ebb53048375.pt,id04527
uttr-7792736908de496abfcc46550245f508.pt,id05574
uttr-8b6c021ee98642869a0fd58664c80b1a.pt,id08281
uttr-4345f85eb2a0466b9008009e44e8f8f1.pt,id01014
uttr-fe56f8f064444f0198a28fc2b6dbf9ea.pt,id05264
uttr-c1eebd8535dc45fc9be165a3917b0560.pt,id04196
uttr-a1e039e29bfb48b7a9cd16084c64d82f.pt,id05388
uttr-1facd4df086b423e80d9d765743b7bdc.pt,id04028
uttr-5fb26325505243c79e7f1c36c8751a6a.pt,id05483
uttr-a3bc1cfe525648a5b65dde7d89c6f4e3.pt,id01014
uttr-8e9755994325438f83c568384ab2e8f0.pt,id09112
uttr-99c50760147949b2a24e55b4ca20eadd.pt,id07989
uttr-ab32621c51b441699635d48782d54cff.pt,id01014
uttr-06c42e89f73940a98ffcd367c8f17490.pt,id06234
uttr-42f4abc5a816463aafade8ede5c5bc76.pt,id08564
uttr-cb5cf8fdcfaa4b4a8a81db26b12c4e3b.pt,id05405
uttr-31507ff3506f4265956b507c3b1dedba.pt,id00464
uttr-756b81d97ec2415fad2c50c54963bea6.pt,id04897
uttr-73e537d1421345e297ecd14d654f5014.pt,id09188
uttr-c341181970404528a7bf632fafdaa038.pt,id09125
uttr-786abf099ab044a9bbaa676c9aa78320.pt,id06052
uttr-d8c41559a5a945358dbf8b0340775d0a.pt,id03782
uttr-7bf3e09dacb44780b7fdbb2bab729902.pt,id01976
uttr-a761982594e347b3a0141321d44df46a.pt,id01500
uttr-6b811c218b18449ebc67d15e4f136d6a.pt,id07745
uttr-428528221ff34532a0462c8de595db4a.pt,id03286
uttr-339d09620d0045b8b6d4cf9f14ec299e.pt,id04847
uttr-eb1b8e5b0e3e4ddf9f976208357a4b7d.pt,id04528
uttr-5bb572709e2c410b9c04b488abb0703a.pt,id02472
uttr-dfffef99cc4e4cd9b682f3e984009f6e.pt,id02963
uttr-af6dd2756fe543a9b4325775834517fc.pt,id08305
uttr-fb9382ca0d1b4aa4a28b1dc3cd4cd07d.pt,id08402
uttr-f0beb7dd95224dc7902b194644f7a2ea.pt,id03876
uttr-eeb28dab0d40429c9ccc8c21adbed082.pt,id06594
uttr-7d0d3b22ec974b2da6837d087ddd1bd3.pt,id08642
uttr-c58549dd95984c41b99717eefc97adf0.pt,id08471
uttr-b8edf6bf04bc4f09bf6348881945b685.pt,id01660
uttr-91a232479183427f919b3b42c9835ce7.pt,id04527
uttr-e217b31993c74a46a31997bd6262b5b0.pt,id06554
uttr-b730ca5803a04a55981f944cef5cbd6f.pt,id06106
uttr-51b690988bbe4bf9bbf668b3bc172508.pt,id06134
uttr-12876dc0e83b4c81a8e2b6dd34a0a09b.pt,id00964
uttr-bd71cb2e75c54aabbd33a48a9caf0170.pt,id04835
uttr-40c598d493104a5a880e00a0a4babbc1.pt,id01748
uttr-6bf4bfb52b7f41b8bf0a3590b9e31c32.pt,id07338
uttr-cfdf23e8bea34d7ab2af3ddc0d92c2db.pt,id08179
uttr-581d0232a8814b30a240a79fb7a90972.pt,id00129
uttr-14f81f7819ee4c3fba721ae86b8e06d4.pt,id07395
uttr-8037a45cc8934e77934b3c9aea5f08da.pt,id05423
uttr-95050df8f0c44874b77830d625d36168.pt,id03689
uttr-4531c82878604d3388b96eb6e7bbf5bb.pt,id01451
uttr-8eb224b30fc546538b08e2131b66c2b3.pt,id08581
uttr-c955616ecffa46669d8be163fa069f79.pt,id02231
uttr-6bcb41f439464aceb1634aad0d53ddca.pt,id03887
uttr-0b765e6c73d24a6aad9cc3ff62ff35f4.pt,id07395
uttr-13c0302b7a6c4764b11f39b96c927574.pt,id03057
uttr-d541322ab6b94ec795b3239427945d65.pt,id02303
uttr-582f8bcc62044e01a0070cb6a75d7298.pt,id05966
uttr-0b5438950a6441749da7d033b88fd51a.pt,id01371
uttr-35b790a334974a2cb9b7f494f6586b3a.pt,id09262
uttr-98c05486311043a7a22d45b8ba08a0cf.pt,id05423
uttr-c11d48e497a04e0c9474f223b966099c.pt,id03619
uttr-339c36e2b3ea4ecfac81a8bdb92bb5b3.pt,id06234
uttr-661bc7e4fe8c4c70b7f8d63f4538e9de.pt,id08884
uttr-8aa01badfc3d4e1da38997256bbe1cf8.pt,id08570
uttr-0b8b8c732e094232b362acf0df8d5f87.pt,id00905
uttr-66767dd80a41438fbe6753e26b6e341b.pt,id07338
uttr-582efb9323a44836952ad61264a7ac4c.pt,id07917
uttr-1be732c1166b4c90875ccb7cce3f506d.pt,id03245
uttr-c4217f0cde0c48eba7ccfa3067bd524f.pt,id01609
uttr-c5a242d9c12b4ddfba347c4157e4d420.pt,id00330
uttr-8a1e20e9b9864cd1868c33fbb66a1763.pt,id01874
uttr-2bf8b403d5bb4e82860bb1a5e1de58a8.pt,id05162
uttr-6a6ebe1cffd0412687515b1a22ed39aa.pt,id06643
uttr-74fc6e352d18444e8eb50bbfdeb618d7.pt,id04243
uttr-d255b598c21346e086e99fda7fcd65f6.pt,id08782
uttr-c34ad8c8f1464f649ea8febcb728d8f6.pt,id07911
uttr-8b6f0d128e694c2dae944f8950996572.pt,id06408
uttr-1ae7f5b3ce954696896a1478e2e9b760.pt,id01976
uttr-a4537f013b5c4e5fade218b8f113909c.pt,id01734
uttr-18268b07aebb42a2b86b573b0ceaae54.pt,id09224
uttr-0daa8bad734f4889911520710237d6ce.pt,id02475
uttr-91d83bf059b7471fb7ddaeb509bcb68f.pt,id01699
uttr-90cb1c9bc50b4e47a134d5f89e705fff.pt,id00087
uttr-a7fe3630bc3a4094ab19c5f3e81a3a72.pt,id04436
uttr-8309e96e6b2c4b76adb5f745a06b06e9.pt,id00818
uttr-c588c575289c44fab02a105c5154b595.pt,id00982
uttr-6a51183ce2354e19baace6b3ec08bdf8.pt,id04282
uttr-527694f0de4747979828d68a69676026.pt,id00548
uttr-73a79e3ff8be49f285c52fd85e7d03fc.pt,id05624
uttr-5afcd9dac02a4b25a88999c16d942de9.pt,id02485
uttr-b3c7b76d24804cc3b2ce23343f4f1217.pt,id02303
uttr-389ef83ba5c24d57acda68400e61a78b.pt,id08074
uttr-dea20db723f8459293efb438dd308356.pt,id07717
uttr-c106f3e0492347c9bb20057381c9363c.pt,id01609
uttr-b45427a0b756488e9b4ce994a2a70285.pt,id05468
uttr-dd3203f39c53472b8114f522406ef34d.pt,id00931
uttr-7f077959ed694c1dabe12eacf005dd89.pt,id02185
uttr-f68618bc4da647948d5b0b9ce74543e7.pt,id03412
uttr-3fc18de41c15432381c638e7b0c5cbea.pt,id08597
uttr-fab9561c47e9493bb857eb4b226f6622.pt,id09039
uttr-05408e619ff842ee945bf83c8d808f07.pt,id01105
uttr-01847955054840c19bbf814d47b00d29.pt,id07738
uttr-36bfd55ec041473c9bdfb7462b3443fe.pt,id07049
uttr-337c6d3776e44fd59f4c466f299feb6d.pt,id01112
uttr-0f8a1e3f8b614742b66702dc5b3fd78c.pt,id01841
uttr-cd22c8dd6c4343d5aa7a8640169a0905.pt,id07453
uttr-6d578a2b86ed4bdaa01828ad703bdfd7.pt,id00714
uttr-4f366249ab064132923cb46e14c57e66.pt,id05727
uttr-f1e71c943a324c44b704eab74d7b02c0.pt,id01728
uttr-9b219b201a1b4f69b2aadeaa85683451.pt,id00801
uttr-dcb256b26e2740d5bd23465c0701c2a4.pt,id03000
uttr-60435c29961a41069f66a65d5471b62b.pt,id05211
uttr-886a76c5b3914091ab28a406fc140b8d.pt,id09216
uttr-e19c7461637f474b8ee19106c0952435.pt,id06019
uttr-e1dc37a57ccc4b2cb0b5a7060da906d8.pt,id02359
uttr-165477de28be4a88bb8e068c4a77188c.pt,id03893
uttr-492d425424fa4671868ec6b28a02581a.pt,id04292
uttr-871d0618da634b978f3ee901a3e4c140.pt,id07285
uttr-4bcb9d506af24c718e1e0752bee0e674.pt,id03893
uttr-e4119472575a4522a83e0ee92f7b9e62.pt,id04483
uttr-2c2266f578b5426483620b2d666a31b8.pt,id04665
uttr-68d87780997449be989348cafe724cc0.pt,id07910
uttr-d646c07a8e6b48e980f6117a4b18f811.pt,id03000
uttr-4a8ad8c3865b4c27ba971e9aea8d059b.pt,id05607
uttr-8fca706364c74f04823c6302aabc41a9.pt,id06052
uttr-d91df4abc70e4e3685eda22e02b3652a.pt,id00995
uttr-60534bedae32430ca854d75f48ad036f.pt,id04292
uttr-81c0e5b71fc6413da3ef16d701a42ca7.pt,id08020
uttr-1c36161f1af24623994a4b5e024842f8.pt,id06417
uttr-1ae611c1a892457197dcbeeaa98193af.pt,id05727
uttr-0c99d4a3bc344b7692a108392d06ad9e.pt,id01734
uttr-da1d5c32770f4362abe34e59e0b47ddc.pt,id01185
